M1:gmoverid (L=1.00e-07) X,M1:gmoverid (L=1.00e-07) Y,M1:gmoverid (L=2.00e-07) X,M1:gmoverid (L=2.00e-07) Y,M1:gmoverid (L=3.00e-07) X,M1:gmoverid (L=3.00e-07) Y,M1:gmoverid (L=4.00e-07) X,M1:gmoverid (L=4.00e-07) Y,M1:gmoverid (L=5.00e-07) X,M1:gmoverid (L=5.00e-07) Y,M1:gmoverid (L=6.00e-07) X,M1:gmoverid (L=6.00e-07) Y,M1:gmoverid (L=7.00e-07) X,M1:gmoverid (L=7.00e-07) Y,M1:gmoverid (L=8.00e-07) X,M1:gmoverid (L=8.00e-07) Y,M1:gmoverid (L=9.00e-07) X,M1:gmoverid (L=9.00e-07) Y,M1:gmoverid (L=1.00e-06) X,M1:gmoverid (L=1.00e-06) Y
0.5670000000000002,12.9550848617257,0.5670000000000002,12.69016114123152,0.5670000000000002,12.43640442405868,0.5670000000000002,12.22596544963277,0.5670000000000002,12.04185906035862,0.5670000000000002,11.88467569294393,0.5670000000000002,11.75063493439255,0.5670000000000002,11.63566112440216,0.5670000000000002,11.53625750664973,0.5670000000000002,11.44960292827745
0.5680000000000002,12.90504050985751,0.5680000000000002,12.64472314434198,0.5680000000000002,12.39204676305008,0.5680000000000002,12.18210305733748,0.5680000000000002,11.99852551248625,0.5680000000000002,11.84182330099929,0.5680000000000002,11.70820533788597,0.5680000000000002,11.59360084264152,0.5680000000000002,11.49452073176335,0.5680000000000002,11.40815112742633
0.5690000000000002,12.85518433028485,0.5690000000000002,12.59941283293068,0.5690000000000002,12.34781763900052,0.5690000000000002,12.13837951355544,0.5690000000000002,11.95533686685634,0.5690000000000002,11.79911967355502,0.5690000000000002,11.66592711440198,0.5690000000000002,11.55169377090611,0.5690000000000002,11.45293850264826,0.5690000000000002,11.3668548683824
0.5700000000000002,12.80551536125676,0.5700000000000002,12.55422980254077,0.5700000000000002,12.30371688562145,0.5700000000000002,12.09479466221483,0.5700000000000002,11.91229296072274,0.5700000000000002,11.75656463663861,0.5700000000000002,11.62380007800704,0.5700000000000002,11.50993971182131,0.5700000000000002,11.41151061139406,0.5700000000000002,11.32571393367391
0.5710000000000002,12.75603264942793,0.5710000000000002,12.50917367324602,0.5710000000000002,12.25974435431105,0.5710000000000002,12.05134835967255,0.5710000000000002,11.8693936406031,0.5710000000000002,11.71415802344644,0.5710000000000002,11.58182404845629,0.5710000000000002,11.4683384726051,0.5710000000000002,11.37023685384202,0.5710000000000002,11.28472810891703
0.5720000000000002,12.70673525046542,0.5720000000000002,12.46424408921356,0.5720000000000002,12.21589991363245,0.5720000000000002,12.00804047425877,0.5720000000000002,11.82663876187136,0.5720000000000002,11.67189967397288,0.5720000000000002,11.53999885085213,0.5720000000000002,11.42688986475036,0.5720000000000002,11.32911702928697,0.5720000000000002,11.24389718253479
0.5730000000000002,12.65762222961899,0.5730000000000002,12.41944071825278,0.5730000000000002,12.17218344878811,0.5730000000000002,11.96487088582102,0.5730000000000002,11.78402818835144,0.5730000000000002,11.6297894346422,0.5730000000000002,11.49832431530571,0.5730000000000002,11.3855937037109,0.5730000000000002,11.28815094018357,0.5730000000000002,11.20322094548012
0.5740000000000002,12.60869266225383,0.5740000000000002,12.37476325134981,0.5740000000000002,12.1285948610899,0.5740000000000002,11.92183948526737,0.5740000000000002,11.74156179191263,0.5740000000000002,11.58782715794253,0.5740000000000002,11.45680027660222,0.5740000000000002,11.34444980859155,0.5740000000000002,11.24733839185722,0.5740000000000002,11.16269919096423
0.5750000000000002,12.55994563434813,0.5750000000000002,12.33021140218955,0.5750000000000002,12.0851340674269,0.5750000000000002,11.87894617411014,0.5750000000000002,11.69923945206658,0.5750000000000002,11.54601270206389,0.5750000000000002,11.41542657386972,0.5750000000000002,11.30345800184249,0.5750000000000002,11.20667919221903,0.5750000000000002,11.1223317141894
0.5760000000000002,12.511380242955,0.5760000000000002,12.28578490666634,0.5760000000000002,12.04180099973057,0.5760000000000002,11.83619086401039,0.5760000000000002,11.6570610555672,0.5760000000000002,11.50434593053855,0.5760000000000002,11.37420305025259,0.5760000000000002,11.26261810895841,0.5760000000000002,11.16617315148654,0.5760000000000002,11.08211831208701
0.5770000000000002,12.46299559662976,0.5770000000000002,12.24148352238324,0.5770000000000002,11.99859560443922,0.5770000000000002,11.79357347632343,0.5770000000000002,11.61502649601313,0.5770000000000002,11.46282671188642,0.5770000000000002,11.33312955258871,0.5770000000000002,11.22192995818218,0.5770000000000002,11.1258200819086,0.5770000000000002,11.04205878306071
0.5780000000000002,12.41479081582391,0.5780000000000002,12.19730702814209,0.5780000000000002,11.95551784196092,0.5780000000000002,11.75109394164663,0.5780000000000002,11.57313567345358,0.5780000000000002,11.42145491926353,0.5780000000000002,11.29220593109197,0.5780000000000002,11.18139338021358,0.5780000000000002,11.08561979749614,0.5780000000000002,11.00215292673509
0.5790000000000002,12.3667650332456,0.5790000000000002,12.15325522342438,0.5790000000000002,11.91256768613705,0.5790000000000002,11.70875219936905,0.5790000000000002,11.53138849399789,0.5790000000000002,11.38023043011574,0.5790000000000002,11.25143203903957,0.5790000000000002,11.14100820792363,0.5790000000000002,11.04557211375804,0.5790000000000002,10.9624005437099
0.5800000000000002,12.31891739418798,0.5800000000000002,12.1093279278645,0.5800000000000002,11.86974512370581,0.5800000000000002,11.66654819722432,0.5800000000000002,11.48978486942897,0.5800000000000002,11.33915312583671,0.5800000000000002,11.21080773246398,0.5800000000000002,11.10077427607383,0.5800000000000002,11.0056768474425,0.5800000000000002,10.92280143531954
0.5810000000000002,12.27124705682641,0.5810000000000002,12.06552498071544,0.5810000000000002,11.82705015376747,0.5810000000000002,11.62448189084642,0.5810000000000002,11.44832471682138,0.5810000000000002,11.29822289143101,0.5810000000000002,11.17033286985082,0.5810000000000002,11.06069142104116,0.5810000000000002,10.96593381628443,0.5810000000000002,10.8833554033989
0.5820000000000002,12.22375319248482,0.5820000000000002,12.02184624030876,0.5820000000000002,11.784482787251,0.5820000000000002,11.58255324332923,0.5820000000000002,11.40700795816361,0.5820000000000002,11.25743961518258,0.5820000000000002,11.13000731184218,0.5820000000000002,11.02075948054887,0.5820000000000002,10.92634283875828,0.5820000000000002,10.84406225005432
0.5830000000000002,12.17643498587227,0.5830000000000002,11.97829158350864,0.5830000000000002,11.74204304638295,0.5830000000000002,11.5407622247903,0.5830000000000002,11.36583451998582,0.5830000000000002,11.21680318832835,0.5830000000000002,11.08983092094543,0.5830000000000002,10.98097829340304,0.5830000000000002,10.88690373383678,0.5830000000000002,10.80492177744125
0.5840000000000002,12.12929163529083,0.5840000000000002,11.93486090516205,0.5840000000000002,11.69973096415929,0.5840000000000002,11.49910881193878,0.5840000000000002,11.32480433299275,0.5840000000000002,11.17631350473799,0.5840000000000002,11.04980356124809,0.5840000000000002,10.94134769923505,0.5840000000000002,10.84761632075613,0.5840000000000002,10.76593378754712
0.5850000000000002,12.08232235281514,0.5850000000000002,11.89155411754431,0.5850000000000002,11.65754658382086,0.5850000000000002,11.45759298764848,0.5850000000000002,11.28391733170171,0.5850000000000002,11.13597046059907,0.5850000000000002,11.00992509813873,0.5850000000000002,10.90186753825045,0.5850000000000002,10.80848041878676,0.5850000000000002,10.7270980819808
0.5860000000000002,12.035526364445,0.5860000000000002,11.84837114980239,0.5860000000000002,11.61548995833202,0.5860000000000002,11.41621474053579,0.5860000000000002,11.24317345408716,0.5860000000000002,11.09577395410862,0.5860000000000002,10.97019539803397,0.5860000000000002,10.86253765098342,0.5860000000000002,10.76949584701031,0.5860000000000002,10.68841446176805
0.5870000000000002,11.98890291023134,0.5870000000000002,11.80531194739524,0.5870000000000002,11.57356114986414,0.5870000000000002,11.37497406454332,0.5870000000000002,11.20257264123041,0.5870000000000002,11.05572388517063,0.5870000000000002,10.93061432811185,0.5870000000000002,10.82335787805828,0.5870000000000002,10.73066242410337,0.5870000000000002,10.64988272715297
0.5880000000000002,11.942451244377,0.5880000000000002,11.76237647153311,0.5880000000000002,11.53176022928344,0.5880000000000002,11.33387095852915,0.5880000000000002,11.16211483697618,0.5880000000000002,11.01582015510034,0.5880000000000002,10.8911817560515,0.5880000000000002,10.78432805995659,0.5880000000000002,10.69197996812659,0.5880000000000002,10.61150267740556
0.5890000000000002,11.89617063531282,0.5890000000000002,11.71956469861554,0.5890000000000002,11.49008727564446,0.5890000000000002,11.29290542586214,0.5890000000000002,11.12179998759527,0.5890000000000002,10.97606266633436,0.5890000000000002,10.8518975497793,0.5890000000000002,10.74544803679114,0.5890000000000002,10.653448296321,0.5890000000000002,10.57327411063594
0.5900000000000002,11.85006036574993,0.5900000000000002,11.67687661966935,0.5900000000000002,11.4485423756883,0.5900000000000002,11.25207747402368,0.5900000000000002,11.08162804145384,0.5900000000000002,10.93645132214819,0.5900000000000002,10.81276157722176,0.5900000000000002,10.7067176480862,0.5900000000000002,10.61506722490984,0.5900000000000002,10.53519682361397
0.5910000000000002,11.80411973270912,0.5910000000000002,11.63431223978696,0.5910000000000002,11.40712562334761,0.5910000000000002,11.21138711421588,0.5910000000000002,11.04159894868945,0.5910000000000002,10.89698602637982,0.5910000000000002,10.77377370606473,0.5910000000000002,10.66813673256437,0.5910000000000002,10.57683656890752,0.5910000000000002,10.49727061159606
0.5920000000000002,11.75834804752859,0.5920000000000002,11.59187157756579,0.5920000000000002,11.36583711925717,0.5920000000000002,11.17083436097661,0.5920000000000002,11.00171266089414,0.5920000000000002,10.85766668316052,0.5920000000000002,10.73493380351958,0.5920000000000002,10.62970512793989,0.5920000000000002,10.53875614193413,0.5920000000000002,10.45949526815712
0.5930000000000002,11.71274463585021,0.5930000000000002,11.5495546645492,0.5930000000000002,11.32467697027146,0.5930000000000002,11.13041923180146,0.5930000000000002,10.96196913080412,0.5930000000000002,10.81849319665241,0.5930000000000002,10.69624173609594,0.5930000000000002,10.59142267071825,0.5930000000000002,10.50082575603708,0.5930000000000002,10.42187058502957
0.5940000000000002,11.66730883758551,0.5940000000000002,11.50736154466953,0.5940000000000002,11.28364528898896,0.5940000000000002,11.09014174677306,0.5940000000000002,10.92236831199715,0.5940000000000002,10.77946547079301,0.5940000000000002,10.65769736938126,0.5940000000000002,10.55328919600305,0.5940000000000002,10.46304522151849,0.5940000000000002,10.38439635194799
0.5950000000000002,11.62204000686262,0.5950000000000002,11.46529227369417,0.5950000000000002,11.24274219328372,0.5950000000000002,11.05000192819743,0.5950000000000002,10.88291015859681,0.5950000000000002,10.74058340904696,0.5950000000000002,10.61930056782722,0.5950000000000002,10.51530453730845,0.5950000000000002,10.42541434676924,0.5950000000000002,10.34707235649999
0.5960000000000002,11.57693751195425,0.5960000000000002,11.42334691867457,0.5960000000000002,11.20196780584419,0.5960000000000002,11.00999980024821,0.5960000000000002,10.84359462498394,0.5960000000000002,10.70184691416438,0.5960000000000002,10.58105119454271,0.5960000000000002,10.47746852637909,0.5960000000000002,10.38793293810916,0.5960000000000002,10.30989838398341
0.5970000000000002,11.5320007351883,0.5970000000000002,11.38152555739914,0.5970000000000002,11.16132225372012,0.5970000000000002,10.97013538861837,0.5970000000000002,10.80442166551609,0.5970000000000002,10.66325588794692,0.5970000000000002,10.54294911109406,0.5970000000000002,10.43978099301586,0.5970000000000002,10.35060079963372,0.5970000000000002,10.27287421726932
0.5980000000000002,11.48722907284111,0.5980000000000002,11.33982827785032,0.5980000000000002,11.12080566787699,0.5980000000000002,10.9304087201797,0.5980000000000002,10.76539123425385,0.5980000000000002,10.62481023102059,0.5980000000000002,10.50499417731151,0.5980000000000002,10.40224176490852,0.5980000000000002,10.31341773306661,0.5980000000000002,10.23599963667098
0.5990000000000002,11.44262193501517,0.5990000000000002,11.29825517766635,0.5990000000000002,11.0804181827588,0.5990000000000002,10.89081982265022,0.5990000000000002,10.72650328469495,0.5990000000000002,10.58650984261569,0.5990000000000002,10.46718625110297,0.5990000000000002,10.36485066747474,0.5990000000000002,10.2763835376189,0.5990000000000002,10.19927441981907
0.6000000000000002,11.39817874550137,0.6000000000000002,11.2568063636081,0.6000000000000002,11.04015993585951,0.6000000000000002,10.85136872426966,0.6000000000000002,10.6877577695159,0.6000000000000002,10.54835462035411,0.6000000000000002,10.42952518827436,0.6000000000000002,10.32760752370559,0.6000000000000002,10.23949800985413,0.6000000000000002,10.16269834154247
0.6010000000000002,11.3538989416264,0.6010000000000002,11.21548195103139,0.6010000000000002,11.00003106730207,0.6010000000000002,10.81205545348287,0.6010000000000002,10.64915464032145,0.6010000000000002,10.51034446004373,0.6010000000000002,10.39201084235653,0.6010000000000002,10.2905121540173,0.6010000000000002,10.20276094355944,0.6010000000000002,10.12627117375503
0.6020000000000002,11.30978197408713,0.6020000000000002,11.17428206336542,0.6020000000000002,10.96003171942746,0.6020000000000002,10.77288003863167,0.6020000000000002,10.61069384740113,0.6020000000000002,10.47247925547976,0.6020000000000002,10.3546430644391,0.6020000000000002,10.25356437610956,0.6020000000000002,10.16617212962293,0.6020000000000002,10.08999268534811
0.6030000000000002,11.2658273067716,0.6030000000000002,11.13320683159711,0.6030000000000002,10.92016203639132,0.6030000000000002,10.73384250765449,0.6030000000000002,10.57237533949399,0.6030000000000002,10.43475889825339,0.6030000000000002,10.31742170301112,0.6030000000000002,10.21676400482994,0.6030000000000002,10.12973135591684,0.6030000000000002,10.05386264208883
0.6040000000000002,11.22203441656804,0.6040000000000002,11.09225639376231,0.6040000000000002,10.88042216377031,0.6040000000000002,10.69494288779478,0.6040000000000002,10.5341990635606,0.6040000000000002,10.39718327756749,0.6040000000000002,10.28034660380784,0.6040000000000002,10.18011085204475,0.6040000000000002,10.09343840718659,0.6040000000000002,10.01788080652369
0.6050000000000002,11.17840279316235,0.6050000000000002,11.0514308944438,0.6050000000000002,10.84081224817732,0.6050000000000002,10.65618120531716,0.6050000000000002,10.49616496456293,0.6050000000000002,10.3597522800593,0.6050000000000002,10.24341760966465,0.6050000000000002,10.14360472651575,0.6050000000000002,10.0572930649461,0.6050000000000002,9.982046937888112
0.6060000000000002,11.13493193882514,0.6060000000000002,11.01073048427661,0.6060000000000002,10.80133243688572,0.6060000000000002,10.61755748523257,0.6060000000000002,10.45827298525149,0.6060000000000002,10.3224657896301,0.6060000000000002,10.20663456037701,0.6060000000000002,10.10724543378328,0.6060000000000002,10.02129510737785,0.6060000000000002,9.946360792021057
0.6070000000000002,11.0916213681885,0.6070000000000002,10.97015531946072,0.6070000000000002,10.76198287746313,0.6070000000000002,10.57907175103098,0.6070000000000002,10.42052306596042,0.6070000000000002,10.285323687282,0.6070000000000002,10.16999729256714,0.6070000000000002,10.07103277605516,0.6070000000000002,9.985444309239819,0.6070000000000002,9.910822121285388
0.6080000000000002,11.04847060801368,0.6080000000000002,10.92970556128176,0.6080000000000002,10.72276371741433,0.6080000000000002,10.54072402442321,0.6080000000000002,10.38291514440986,0.6080000000000002,10.24832585096136,0.6080000000000002,10.13350563955704,0.6080000000000002,10.03496655210172,0.6080000000000002,9.949740441777056,0.6080000000000002,9.87543067449298
0.6090000000000002,11.00547919695014,0.6090000000000002,10.88938137563952,0.6090000000000002,10.68367510383367,0.6090000000000002,10.50251432509045,0.6090000000000002,10.34544915551598,0.6090000000000002,10.21147215540932,0.6090000000000002,10.09715943124765,0.6090000000000002,9.999046557156614,0.6090000000000002,9.914183272639232,0.6090000000000002,9.840186196835594
0.6100000000000002,10.96264668528661,0.6100000000000002,10.84918293258475,0.6100000000000002,10.64471718306671,0.6100000000000002,10.46444267044249,0.6100000000000002,10.3081250312083,0.6100000000000002,10.17476247201884,0.6100000000000002,10.06095849400435,0.6100000000000002,9.963272582823187,0.6100000000000002,9.878772565803487,0.6100000000000002,9.805088429820314
0.6110000000000002,10.9199726346951,0.6110000000000002,10.80911040586454,0.6110000000000002,10.60589010038157,0.6110000000000002,10.42650907538415,0.6110000000000002,10.27094270025447,0.6110000000000002,10.13819666869862,0.6110000000000002,10.02490265054864,0.6110000000000002,9.92764441698702,0.6110000000000002,9.843508081502378,0.6110000000000002,9.770137111210401
0.6120000000000002,10.87745661796782,0.6120000000000002,10.76916397247632,0.6120000000000002,10.56719399964973,0.6120000000000002,10.38871355208977,0.6120000000000002,10.23390208809253,0.6120000000000002,10.10177460974355,0.6120000000000002,9.98899171985571,0.6120000000000002,9.892161843733406,0.6120000000000002,9.808389576157381,0.6120000000000002,9.735331974970698
0.6130000000000002,10.83509821874847,0.6130000000000002,10.72934381223044,0.6130000000000002,10.52862902303612,0.6130000000000002,10.35105610978631,0.6130000000000002,10.19700311667013,0.6130000000000002,10.06549615571166,0.6130000000000002,9.953225517058,0.6130000000000002,9.856824643270956,0.6130000000000002,9.773416802317136,0.6130000000000002,9.700672751217997
0.6140000000000002,10.79289703125802,0.6140000000000002,10.68965010732204,0.6140000000000002,10.49019531069895,0.6140000000000002,10.31353675454417,0.6140000000000002,10.16024570429111,0.6140000000000002,10.02936116330757,0.6140000000000002,9.917603853354741,0.6140000000000002,9.82163259186016,0.6140000000000002,9.738589508601063,0.6140000000000002,9.666159166176133
0.6150000000000002,10.7508526600154,0.6150000000000002,10.65008304191205,0.6150000000000002,10.45189300049874,0.6150000000000002,10.27615548907652,0.6150000000000002,10.12362976546928,0.6150000000000002,9.993369485272241,0.6150000000000002,9.882126535927156,0.6150000000000002,9.786585461747265,0.6150000000000002,9.703907439647436,0.6150000000000002,9.631790942135355
0.6160000000000002,10.70896471955408,0.6160000000000002,10.61064280171722,0.6160000000000002,10.4137222277172,0.6160000000000002,10.23891231254627,0.6160000000000002,10.08715521078908,0.6160000000000002,9.957520970278949,0.6160000000000002,9.846793367859272,0.6160000000000002,9.751683021103524,0.6160000000000002,9.669370336066637,0.6160000000000002,9.597567797416716
0.6170000000000002,10.66723283413493,0.6170000000000002,10.57132957360953,0.6170000000000002,10.3756831247851,0.6170000000000002,10.20180722038147,0.6170000000000002,10.05082194677306,0.6170000000000002,9.921815462835704,0.6170000000000002,9.811604148064315,0.6170000000000002,9.716925033969579,0.6170000000000002,9.634977934399059,0.6170000000000002,9.563489446340109
0.6180000000000002,10.62565663745586,0.6180000000000002,10.53214354522532,0.6180000000000002,10.33777582101977,0.6180000000000002,10.16484020409821,0.6180000000000002,10.01462987575648,0.6180000000000002,9.886252803193079,0.6180000000000002,9.776558671216614,0.6180000000000002,9.682311260204415,0.6180000000000002,9.600729967077225,0.6180000000000002,9.529555599197323
0.6190000000000002,10.58423577235838,0.6190000000000002,10.49308490458383,0.6190000000000002,10.30000044237199,0.6190000000000002,10.12801125113147,0.6190000000000002,9.978578895768488,0.6190000000000002,9.850832827258612,0.6190000000000002,9.741656727688881,0.6190000000000002,9.647841455439455,0.6190000000000002,9.566626162392893,0.6190000000000002,9.49576596222864
0.6200000000000002,10.54296989053255,0.6200000000000002,10.45415383971519,0.6200000000000002,10.26235711118192,0.6200000000000002,10.09132034467379,0.6200000000000002,9.942668900419878,0.6200000000000002,9.815555366516923,0.6200000000000002,9.706898103494508,0.6200000000000002,9.613515371037563,0.6200000000000002,9.532666244468089,0.6200000000000002,9.462120237603859
0.6210000000000002,10.50185865221966,0.6210000000000002,10.41535053829822,0.6210000000000002,10.22484594594434,0.6210000000000002,10.05476746352143,0.6210000000000002,9.906899778797504,0.6210000000000002,9.780420247955192,0.6210000000000002,9.672282580235128,0.6210000000000002,9.579332754056274,0.6210000000000002,9.498849933230698,0.6210000000000002,9.428618123407007
0.6220000000000002,10.46090172591392,0.6220000000000002,10.3766751873081,0.6220000000000002,10.1874670610832,0.6220000000000002,10.01835258192816,0.6220000000000002,9.871271415365117,0.6220000000000002,9.745427293994673,0.6220000000000002,9.637809935053346,0.6220000000000002,9.5452933472159,0.6220000000000002,9.465176944394054,0.6220000000000002,9.395259313625189
0.6230000000000002,10.42009878806302,0.6230000000000002,10.33812797267343,0.6230000000000002,10.15022056673478,0.6230000000000002,9.982075669466346,0.6230000000000002,9.83578368987026,0.6230000000000002,9.710576322427601,0.6230000000000002,9.603479940589915,0.6230000000000002,9.5113968888719,0.6230000000000002,9.43164698944055,0.6230000000000002,9.362043498140789
0.6240000000000002,10.37944952276854,0.6240000000000002,10.29970907894339,0.6240000000000002,10.11310656854044,0.6240000000000002,9.945936690895483,0.6240000000000002,9.800436477257824,0.6240000000000002,9.675867146359208,0.6240000000000002,9.569292364946175,0.6240000000000002,9.477643112991602,0.6240000000000002,9.398259775609302,0.6240000000000002,9.328970362727524
0.6250000000000002,10.33895362148628,0.6250000000000002,10.26141868896448,0.6250000000000002,10.0761251674475,0.6250000000000002,9.909935606037896,0.6250000000000002,9.765229647589232,0.6250000000000002,9.641299574155523,0.6250000000000002,9.535246971650928,0.6250000000000002,9.444031749135002,0.6250000000000002,9.365015005887443,0.6250000000000002,9.296039589050034
0.6260000000000002,10.29861078272675,0.6260000000000002,10.22325698356691,0.6260000000000002,10.03927645951959,0.6260000000000002,9.874072369661508,0.6260000000000002,9.730163065967789,0.6260000000000002,9.606873409395847,0.6260000000000002,9.501343519631742,0.6260000000000002,9.410562522439891,0.6260000000000002,9.331912379005342,0.6260000000000002,9.263250854666619
0.6270000000000002,10.25842071175651,0.6270000000000002,10.18522414126133,0.6270000000000002,10.00256053575516,0.6270000000000002,9.838346931369609,0.6270000000000002,9.695236592469978,0.6270000000000002,9.572588450830542,0.6270000000000002,9.467581763191022,0.6270000000000002,9.377235153610668,0.6270000000000002,9.298951589435227,0.6270000000000002,9.230603833035691
0.6280000000000002,10.21838312030072,0.6280000000000002,10.14732033794433,0.6280000000000002,9.965977481914823,0.6280000000000002,9.802759235497501,0.6280000000000002,9.660450082082212,0.6280000000000002,9.538444492343661,0.6280000000000002,9.433961451985995,0.6280000000000002,9.344049358911207,0.6280000000000002,9.266132327393279,0.6280000000000002,9.198098193524832
0.6290000000000002,10.178497726247,0.6290000000000002,10.10954574661452,0.6290000000000002,9.929527378356893,0.6290000000000002,9.767309221015703,0.6290000000000002,9.625803384643385,0.6290000000000002,9.504441322920314,0.6290000000000002,9.40048233101326,0.6290000000000002,9.311004850161305,0.6290000000000002,9.233454278845409,0.6290000000000002,9.165733601423605
0.6300000000000002,10.13876425335097,0.6300000000000002,10.07190053709779,0.6300000000000002,9.893210299881552,0.6300000000000002,9.731996821440093,0.6300000000000002,9.591296344792857,0.6300000000000002,9.470578726618703,0.6300000000000002,9.367144140597151,0.6300000000000002,9.278101334736935,0.6300000000000002,9.200917125515884,0.6300000000000002,9.133509717958754
0.6310000000000002,10.09918243094398,0.6310000000000002,10.03438487578238,0.6310000000000002,9.857026315582862,0.6310000000000002,9.696821964748196,0.6310000000000002,9.55692880192372,0.6310000000000002,9.436856482547009,0.6310000000000002,9.333946616382269,0.6310000000000002,9.245338515573843,0.6310000000000002,9.16852054489941,0.6310000000000002,9.101426200312639
0.6320000000000002,10.05975199364322,0.6320000000000002,9.996998925363224,0.6320000000000002,9.82097548870909,0.6320000000000002,9.661784573301968,0.6320000000000002,9.522700590141376,0.6320000000000002,9.403274364844094,0.6320000000000002,9.300889489329617,0.6320000000000002,9.212716091174746,0.6320000000000002,9.136264210276151,0.6320000000000002,9.069482701644361
0.6330000000000002,10.02047268106421,0.6330000000000002,9.959742844596191,0.6330000000000002,9.785057876530997,0.6330000000000002,9.626884563776748,0.6330000000000002,9.488611538227003,0.6330000000000002,9.369832142665238,0.6330000000000002,9.267972485716825,0.6330000000000002,9.180233755619556,0.6330000000000002,9.104147790729755,0.6330000000000002,9.037678871113391
0.6340000000000002,9.981344237536527,0.6340000000000002,9.922616788061168,0.6340000000000002,9.749273530217506,0.6340000000000002,9.592121847096443,0.6340000000000002,9.454661469606394,0.6340000000000002,9.336529580171407,0.6340000000000002,9.235195327141597,0.6340000000000002,9.14789119857897,0.6340000000000002,9.07217095116809,0.6340000000000002,9.006014353905998
0.6350000000000002,9.942366411822464,0.6350000000000002,9.885620905935138,0.6350000000000002,9.71362249471958,0.6350000000000002,9.557496328374267,0.6350000000000002,9.420850202323191,0.6350000000000002,9.30336643652314,0.6350000000000002,9.202557730528939,0.6350000000000002,9.115688105331289,0.6350000000000002,9.040333352346986,0.6350000000000002,8.974488791264148
0.6360000000000002,9.903538956839016,0.6360000000000002,9.848755343773812,0.6360000000000002,9.678104808661361,0.6360000000000002,9.523007906859883,0.6360000000000002,9.387177549016908,0.6360000000000002,9.27034246587791,0.6360000000000002,9.170059408141698,0.6360000000000002,9.083624156781744,0.6360000000000002,9.008634650896232,0.6360000000000002,8.943101820516411
0.6370000000000002,9.864861629383586,0.6370000000000002,9.812020242302896,0.6370000000000002,9.642720504238431,0.6370000000000002,9.488656475891576,0.6370000000000002,9.353643316905982,0.6370000000000002,9.237457417391685,0.6370000000000002,9.137700067594336,0.6370000000000002,9.051699029485192,0.6370000000000002,8.977074499348582,0.6370000000000002,8.911853075111761
0.6380000000000002,9.826334189863552,0.6380000000000002,9.775415737218108,0.6380000000000002,9.607469607123857,0.6380000000000002,9.454441922854464,0.6380000000000002,9.32024730777462,0.6380000000000002,9.204711035223964,0.6380000000000002,9.10547941187,0.6380000000000002,9.01991239567122,0.6380000000000002,8.945652546170686,0.6380000000000002,8.880742184654892
0.6390000000000002,9.787956402029439,0.6390000000000002,9.738941958994252,0.6390000000000002,9.572352136380802,0.6390000000000002,9.420364129143829,0.6390000000000002,9.286989317964382,0.6390000000000002,9.172103058546547,0.6390000000000002,9.073397139340376,0.6390000000000002,8.98826392327204,0.6390000000000002,8.914368435796789,0.6390000000000002,8.849768774944138
0.6400000000000002,9.749728032712968,0.6400000000000002,9.702599032702931,0.6400000000000002,9.537368104382438,0.6400000000000002,9.386422970133761,0.6400000000000002,9.25386913836995,0.6400000000000002,9.139633221555568,0.6400000000000002,9.041452943788826,0.6400000000000002,8.956753275953002,0.6400000000000002,8.883221808664485,0.6400000000000002,8.818932468011173
0.6410000000000002,9.711648851568533,0.6410000000000002,9.666387077839369,0.6410000000000002,9.502517516738374,0.6410000000000002,9.352618315150998,0.6410000000000002,9.22088655443863,0.6410000000000002,9.107301253487231,0.6410000000000002,9.009646514436167,0.6410000000000002,8.925380113145279,0.6410000000000002,8.852212301252523,0.6410000000000002,8.788232882162486
0.6420000000000002,9.673718630820021,0.6420000000000002,9.630306208157277,0.6420000000000002,9.467800372227844,0.6420000000000002,9.31895002745371,0.6420000000000002,9.188041346174399,0.6420000000000002,9.075106878636433,0.6420000000000002,8.977977535969137,0.6420000000000002,8.894144090081356,0.6420000000000002,8.821339546120909,0.6420000000000002,8.757669632022996
0.6430000000000002,9.635937145011678,0.6430000000000002,9.594356531512469,0.6430000000000002,9.433216662739339,0.6430000000000002,9.2854179642151,0.6430000000000002,9.15533328814514,0.6430000000000002,9.043049816378668,0.6430000000000002,8.94644568857173,0.6430000000000002,8.863044857832243,0.6430000000000002,8.790603171952727,0.6430000000000002,8.727242328581113
0.6440000000000002,9.5983041707641,0.6440000000000002,9.558538149714847,0.6440000000000002,9.398766373216807,0.6440000000000002,9.252021976511758,0.6440000000000002,9.122762149493967,0.6440000000000002,9.011129781194976,0.6440000000000002,8.91505064795872,0.6440000000000002,8.832082063347313,0.6440000000000002,8.760002803597976,0.6440000000000002,8.696950579235551
0.6450000000000002,9.560819486534887,0.6450000000000002,9.52285115838837,0.6450000000000002,9.36444948161131,0.6450000000000002,9.218761909316417,0.6450000000000002,9.090327693954094,0.6450000000000002,8.979346482699757,0.6450000000000002,8.883792085411866,0.6450000000000002,8.801255349495758,0.6450000000000002,8.72953806211912,0.6450000000000002,8.666793987843759
